===============================================================
Gobuster v3.6
by OJ Reeves (@TheColonial) & Christian Mehlmauer (@firefart)
===============================================================
[+] Url:                     https://play.picoctf.org/practice?FUZZ=1
[+] Method:                  GET
[+] Threads:                 10
[+] Wordlist:                /home/piyal/SecLists/Discovery/Web-Content/BurpSuite-ParamMiner/lowercase-headers
[+] Excluded Status codes:   400,301
[+] User Agent:              gobuster/3.6
[+] Timeout:                 10s
===============================================================
Starting gobuster in fuzzing mode
===============================================================
[2KFound: [Status=200] [Length=2466] [Word=Ua-Color] https://play.picoctf.org/practice?Ua-Color=1
[2KFound: [Status=200] [Length=2466] [Word=Translate] https://play.picoctf.org/practice?Translate=1
[2KFound: [Status=200] [Length=2466] [Word=Ua-Cpu] https://play.picoctf.org/practice?Ua-Cpu=1
[2KFound: [Status=200] [Length=2466] [Word=Ua-Os] https://play.picoctf.org/practice?Ua-Os=1
[2KFound: [Status=200] [Length=2466] [Word=True-Client-Ip] https://play.picoctf.org/practice?True-Client-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=Transport-Err] https://play.picoctf.org/practice?Transport-Err=1
[2KFound: [Status=200] [Length=2466] [Word=Ua-Pixels] https://play.picoctf.org/practice?Ua-Pixels=1
[2KFound: [Status=200] [Length=2466] [Word=Ua] https://play.picoctf.org/practice?Ua=1
[2KFound: [Status=200] [Length=2466] [Word=Ua-Resolution] https://play.picoctf.org/practice?Ua-Resolution=1
[2KFound: [Status=200] [Length=2466] [Word=Test-Something-Anything] https://play.picoctf.org/practice?Test-Something-Anything=1
[2KFound: [Status=200] [Length=2466] [Word=Unencoded-Url] https://play.picoctf.org/practice?Unencoded-Url=1
[2KFound: [Status=200] [Length=2466] [Word=Ua-Voice] https://play.picoctf.org/practice?Ua-Voice=1
[2KFound: [Status=200] [Length=2466] [Word=Unauthorized] https://play.picoctf.org/practice?Unauthorized=1
[2KFound: [Status=200] [Length=2466] [Word=Unprocessable-Entity] https://play.picoctf.org/practice?Unprocessable-Entity=1
[2KFound: [Status=200] [Length=2466] [Word=Unless-Modified-Since] https://play.picoctf.org/practice?Unless-Modified-Since=1
[2KFound: [Status=200] [Length=2466] [Word=Unsupported-Media-Type] https://play.picoctf.org/practice?Unsupported-Media-Type=1
[2KFound: [Status=200] [Length=2466] [Word=Upgrade] https://play.picoctf.org/practice?Upgrade=1
[2KFound: [Status=200] [Length=2466] [Word=Unit-Test-Mode] https://play.picoctf.org/practice?Unit-Test-Mode=1
[2KFound: [Status=200] [Length=2466] [Word=Upgrade-Required] https://play.picoctf.org/practice?Upgrade-Required=1
[2KFound: [Status=200] [Length=2466] [Word=Upgrade-Insecure-Requests] https://play.picoctf.org/practice?Upgrade-Insecure-Requests=1
[2KFound: [Status=200] [Length=2466] [Word=Upload-Default-Chmod] https://play.picoctf.org/practice?Upload-Default-Chmod=1
[2KFound: [Status=200] [Length=2466] [Word=Uri] https://play.picoctf.org/practice?Uri=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Replace] https://play.picoctf.org/practice?Url-Replace=1
[2KFound: [Status=200] [Length=2466] [Word=Url] https://play.picoctf.org/practice?Url=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Join-Path] https://play.picoctf.org/practice?Url-Join-Path=1
[2KFound: [Status=200] [Length=2466] [Word=Url-From-Env] https://play.picoctf.org/practice?Url-From-Env=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Join-Query] https://play.picoctf.org/practice?Url-Join-Query=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-] https://play.picoctf.org/practice?Url-Strip-=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Sanitize-Path] https://play.picoctf.org/practice?Url-Sanitize-Path=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-All] https://play.picoctf.org/practice?Url-Strip-All=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Auth] https://play.picoctf.org/practice?Url-Strip-Auth=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Fragment] https://play.picoctf.org/practice?Url-Strip-Fragment=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Pass] https://play.picoctf.org/practice?Url-Strip-Pass=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Path] https://play.picoctf.org/practice?Url-Strip-Path=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Port] https://play.picoctf.org/practice?Url-Strip-Port=1
[2KFound: [Status=200] [Length=2466] [Word=Use-Proxy] https://play.picoctf.org/practice?Use-Proxy=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-User] https://play.picoctf.org/practice?Url-Strip-User=1
[2KFound: [Status=200] [Length=2466] [Word=Use-Gzip] https://play.picoctf.org/practice?Use-Gzip=1
[2KFound: [Status=200] [Length=2466] [Word=User] https://play.picoctf.org/practice?User=1
[2KFound: [Status=200] [Length=2466] [Word=Url-Strip-Query] https://play.picoctf.org/practice?Url-Strip-Query=1
[2KFound: [Status=200] [Length=2466] [Word=Useragent] https://play.picoctf.org/practice?Useragent=1
[2KFound: [Status=200] [Length=2466] [Word=User-Agent] https://play.picoctf.org/practice?User-Agent=1
[2KFound: [Status=200] [Length=2466] [Word=Useragent-Via] https://play.picoctf.org/practice?Useragent-Via=1
[2KFound: [Status=200] [Length=2466] [Word=User-Photos] https://play.picoctf.org/practice?User-Photos=1
[2KFound: [Status=200] [Length=2466] [Word=User-Agent-Via] https://play.picoctf.org/practice?User-Agent-Via=1
[2KFound: [Status=200] [Length=2466] [Word=User-Mail] https://play.picoctf.org/practice?User-Mail=1
[2KFound: [Status=200] [Length=2466] [Word=User-Name] https://play.picoctf.org/practice?User-Name=1
[2KFound: [Status=200] [Length=2466] [Word=User-Id] https://play.picoctf.org/practice?User-Id=1
[2KFound: [Status=200] [Length=2466] [Word=Util] https://play.picoctf.org/practice?Util=1
[2KFound: [Status=200] [Length=2466] [Word=User-Email] https://play.picoctf.org/practice?User-Email=1
[2KFound: [Status=200] [Length=2466] [Word=Variant-Also-Varies] https://play.picoctf.org/practice?Variant-Also-Varies=1
[2KFound: [Status=200] [Length=2466] [Word=Vary] https://play.picoctf.org/practice?Vary=1
[2KFound: [Status=200] [Length=2466] [Word=Version-1-1] https://play.picoctf.org/practice?Version-1-1=1
[2KFound: [Status=200] [Length=2466] [Word=Version-1-0] https://play.picoctf.org/practice?Version-1-0=1
[2KFound: [Status=200] [Length=2466] [Word=Verify-Cert] https://play.picoctf.org/practice?Verify-Cert=1
[2KFound: [Status=200] [Length=2466] [Word=Verbose] https://play.picoctf.org/practice?Verbose=1
[2KFound: [Status=200] [Length=2466] [Word=Verbose-Throttle] https://play.picoctf.org/practice?Verbose-Throttle=1
[2KFound: [Status=200] [Length=2466] [Word=Versioncode] https://play.picoctf.org/practice?Versioncode=1
[2KFound: [Status=200] [Length=2466] [Word=Version] https://play.picoctf.org/practice?Version=1
[2KFound: [Status=200] [Length=2466] [Word=Version-Any] https://play.picoctf.org/practice?Version-Any=1
[2KFound: [Status=200] [Length=2466] [Word=Version-None] https://play.picoctf.org/practice?Version-None=1
[2KFound: [Status=200] [Length=2466] [Word=Version-Not-Supported] https://play.picoctf.org/practice?Version-Not-Supported=1
[2KFound: [Status=200] [Length=2466] [Word=Via] https://play.picoctf.org/practice?Via=1
[2KFound: [Status=200] [Length=2466] [Word=Wap-Connection] https://play.picoctf.org/practice?Wap-Connection=1
[2KFound: [Status=200] [Length=2466] [Word=Viad] https://play.picoctf.org/practice?Viad=1
[2KFound: [Status=200] [Length=2466] [Word=Waf-Stuff-Below] https://play.picoctf.org/practice?Waf-Stuff-Below=1
[2KFound: [Status=200] [Length=2466] [Word=Webodf-Member-Id] https://play.picoctf.org/practice?Webodf-Member-Id=1
[2KFound: [Status=200] [Length=2466] [Word=Warning] https://play.picoctf.org/practice?Warning=1
[2KFound: [Status=200] [Length=2466] [Word=Webodf-Session-Id] https://play.picoctf.org/practice?Webodf-Session-Id=1
[2KFound: [Status=200] [Length=2466] [Word=Web-Server-Api] https://play.picoctf.org/practice?Web-Server-Api=1
[2KFound: [Status=200] [Length=2466] [Word=Work-Directory] https://play.picoctf.org/practice?Work-Directory=1
[2KFound: [Status=200] [Length=2466] [Word=Www-Address] https://play.picoctf.org/practice?Www-Address=1
[2KFound: [Status=200] [Length=2466] [Word=Www-Authenticate] https://play.picoctf.org/practice?Www-Authenticate=1
[2KFound: [Status=200] [Length=2466] [Word=X-Aastra-Expmod1] https://play.picoctf.org/practice?X-Aastra-Expmod1=1
[2KFound: [Status=200] [Length=2466] [Word=X-Aastra-Expmod3] https://play.picoctf.org/practice?X-Aastra-Expmod3=1
[2KFound: [Status=200] [Length=2466] [Word=X-] https://play.picoctf.org/practice?X-=1
[2KFound: [Status=200] [Length=2466] [Word=X-Aastra-Expmod2] https://play.picoctf.org/practice?X-Aastra-Expmod2=1
[2KFound: [Status=200] [Length=2466] [Word=X] https://play.picoctf.org/practice?X=1
[2KFound: [Status=200] [Length=2466] [Word=X-Accel-Mapping] https://play.picoctf.org/practice?X-Accel-Mapping=1
[2KFound: [Status=200] [Length=2466] [Word=X-Access-Token] https://play.picoctf.org/practice?X-Access-Token=1
[2KFound: [Status=200] [Length=2466] [Word=X-Advertiser-Id] https://play.picoctf.org/practice?X-Advertiser-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ajax-Real-Method] https://play.picoctf.org/practice?X-Ajax-Real-Method=1
[2KFound: [Status=200] [Length=2466] [Word=X_alto_ajax_key] https://play.picoctf.org/practice?X_alto_ajax_key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Alto-Ajax-Keyz] https://play.picoctf.org/practice?X-Alto-Ajax-Keyz=1
[2KFound: [Status=200] [Length=2466] [Word=X-Api-Key] https://play.picoctf.org/practice?X-Api-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Amz-Date] https://play.picoctf.org/practice?X-Amz-Date=1
[2KFound: [Status=200] [Length=2466] [Word=X-Amzn-Remapped-Host] https://play.picoctf.org/practice?X-Amzn-Remapped-Host=1
[2KFound: [Status=200] [Length=2466] [Word=X-Amz-Website-Redirect-Location] https://play.picoctf.org/practice?X-Amz-Website-Redirect-Location=1
[2KFound: [Status=200] [Length=2466] [Word=Webodf-Session-Revision] https://play.picoctf.org/practice?Webodf-Session-Revision=1
[2KFound: [Status=200] [Length=2466] [Word=X-Api-Signature] https://play.picoctf.org/practice?X-Api-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Api-Timestamp] https://play.picoctf.org/practice?X-Api-Timestamp=1
[2KFound: [Status=200] [Length=2466] [Word=X-Apitoken] https://play.picoctf.org/practice?X-Apitoken=1
[2KFound: [Status=200] [Length=2466] [Word=X-Apple-Client-Application] https://play.picoctf.org/practice?X-Apple-Client-Application=1
[2KFound: [Status=200] [Length=2466] [Word=X-Arr-Log-Id] https://play.picoctf.org/practice?X-Arr-Log-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Apple-Store-Front] https://play.picoctf.org/practice?X-Apple-Store-Front=1
[2KFound: [Status=200] [Length=2466] [Word=X-Att-Deviceid] https://play.picoctf.org/practice?X-Att-Deviceid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Arr-Ssl] https://play.picoctf.org/practice?X-Arr-Ssl=1
[2KFound: [Status=200] [Length=2466] [Word=X-Authentication] https://play.picoctf.org/practice?X-Authentication=1
[2KFound: [Status=200] [Length=2466] [Word=X-Authentication-Key] https://play.picoctf.org/practice?X-Authentication-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Key] https://play.picoctf.org/practice?X-Auth-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Mode] https://play.picoctf.org/practice?X-Auth-Mode=1
[2KFound: [Status=200] [Length=2466] [Word=Xauthorization] https://play.picoctf.org/practice?Xauthorization=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Password] https://play.picoctf.org/practice?X-Auth-Password=1
[2KFound: [Status=200] [Length=2466] [Word=X-Authorization] https://play.picoctf.org/practice?X-Authorization=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Token] https://play.picoctf.org/practice?X-Auth-Token=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Service-Provider] https://play.picoctf.org/practice?X-Auth-Service-Provider=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-User] https://play.picoctf.org/practice?X-Auth-User=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Username] https://play.picoctf.org/practice?X-Auth-Username=1
[2KFound: [Status=200] [Length=2466] [Word=X-Auth-Userid] https://play.picoctf.org/practice?X-Auth-Userid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Avantgo-Screensize] https://play.picoctf.org/practice?X-Avantgo-Screensize=1
[2KFound: [Status=200] [Length=2466] [Word=X-Azc-Remote-Addr] https://play.picoctf.org/practice?X-Azc-Remote-Addr=1
[2KFound: [Status=200] [Length=2466] [Word=X-Bear-Ajax-Request] https://play.picoctf.org/practice?X-Bear-Ajax-Request=1
[2KFound: [Status=200] [Length=2466] [Word=X-Bluecoat-Via] https://play.picoctf.org/practice?X-Bluecoat-Via=1
[2KFound: [Status=200] [Length=2466] [Word=X-Bolt-Phone-Ua] https://play.picoctf.org/practice?X-Bolt-Phone-Ua=1
[2KFound: [Status=200] [Length=2466] [Word=X-Browser-Height] https://play.picoctf.org/practice?X-Browser-Height=1
[2KFound: [Status=200] [Length=2466] [Word=X-Browser-Width] https://play.picoctf.org/practice?X-Browser-Width=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cascade] https://play.picoctf.org/practice?X-Cascade=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cept-Encoding] https://play.picoctf.org/practice?X-Cept-Encoding=1
[2KFound: [Status=200] [Length=2466] [Word=X-Chrome-Extension] https://play.picoctf.org/practice?X-Chrome-Extension=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cf-Url] https://play.picoctf.org/practice?X-Cf-Url=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cisco-Bbsm-Clientip] https://play.picoctf.org/practice?X-Cisco-Bbsm-Clientip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Host] https://play.picoctf.org/practice?X-Client-Host=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Id] https://play.picoctf.org/practice?X-Client-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Clientip] https://play.picoctf.org/practice?X-Clientip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Os] https://play.picoctf.org/practice?X-Client-Os=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Ip] https://play.picoctf.org/practice?X-Client-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Key] https://play.picoctf.org/practice?X-Client-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Client-Os-Ver] https://play.picoctf.org/practice?X-Client-Os-Ver=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cluster-Client-Ip] https://play.picoctf.org/practice?X-Cluster-Client-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Codeception-Codecoverage] https://play.picoctf.org/practice?X-Codeception-Codecoverage=1
[2KFound: [Status=200] [Length=2466] [Word=X-Codeception-Codecoverage-Config] https://play.picoctf.org/practice?X-Codeception-Codecoverage-Config=1
[2KFound: [Status=200] [Length=2466] [Word=X-Codeception-Codecoverage-Debug] https://play.picoctf.org/practice?X-Codeception-Codecoverage-Debug=1
[2KFound: [Status=200] [Length=2466] [Word=X-Codeception-Codecoverage-Suite] https://play.picoctf.org/practice?X-Codeception-Codecoverage-Suite=1
[2KFound: [Status=200] [Length=2466] [Word=X-Collect-Coverage] https://play.picoctf.org/practice?X-Collect-Coverage=1
[2KFound: [Status=200] [Length=2466] [Word=X-Content-Type-Options] https://play.picoctf.org/practice?X-Content-Type-Options=1
[2KFound: [Status=200] [Length=2466] [Word=X-Confirm-Delete] https://play.picoctf.org/practice?X-Confirm-Delete=1
[2KFound: [Status=200] [Length=2466] [Word=X-Coming-From] https://play.picoctf.org/practice?X-Coming-From=1
[2KFound: [Status=200] [Length=2466] [Word=X-Credentials-Request] https://play.picoctf.org/practice?X-Credentials-Request=1
[2KFound: [Status=200] [Length=2466] [Word=X-Csrf-Crumb] https://play.picoctf.org/practice?X-Csrf-Crumb=1
[2KFound: [Status=200] [Length=2466] [Word=X-Content-Type] https://play.picoctf.org/practice?X-Content-Type=1
[2KFound: [Status=200] [Length=2466] [Word=X-Csrftoken] https://play.picoctf.org/practice?X-Csrftoken=1
[2KFound: [Status=200] [Length=2466] [Word=X-Csrf-Token] https://play.picoctf.org/practice?X-Csrf-Token=1
[2KFound: [Status=200] [Length=2466] [Word=X-Cuid] https://play.picoctf.org/practice?X-Cuid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Custom] https://play.picoctf.org/practice?X-Custom=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dcmguid] https://play.picoctf.org/practice?X-Dcmguid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Davical-Testcase] https://play.picoctf.org/practice?X-Davical-Testcase=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dagd-Proxy] https://play.picoctf.org/practice?X-Dagd-Proxy=1
[2KFound: [Status=200] [Length=2466] [Word=X-Debug-Test] https://play.picoctf.org/practice?X-Debug-Test=1
[2KFound: [Status=200] [Length=2466] [Word=X-Device-User-Agent] https://play.picoctf.org/practice?X-Device-User-Agent=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dns-Prefetch-Control] https://play.picoctf.org/practice?X-Dns-Prefetch-Control=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dialog] https://play.picoctf.org/practice?X-Dialog=1
[2KFound: [Status=200] [Length=2466] [Word=X-Do-Not-Track] https://play.picoctf.org/practice?X-Do-Not-Track=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dokuwiki-Do] https://play.picoctf.org/practice?X-Dokuwiki-Do=1
[2KFound: [Status=200] [Length=2466] [Word=X-Drestcg] https://play.picoctf.org/practice?X-Drestcg=1
[2KFound: [Status=200] [Length=2466] [Word=X-Dsid] https://play.picoctf.org/practice?X-Dsid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Apikey] https://play.picoctf.org/practice?X-Elgg-Apikey=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Hmac] https://play.picoctf.org/practice?X-Elgg-Hmac=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Hmac-Algo] https://play.picoctf.org/practice?X-Elgg-Hmac-Algo=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Nonce] https://play.picoctf.org/practice?X-Elgg-Nonce=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Time] https://play.picoctf.org/practice?X-Elgg-Time=1
[2KFound: [Status=200] [Length=2466] [Word=X-Em-Uid] https://play.picoctf.org/practice?X-Em-Uid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Posthash] https://play.picoctf.org/practice?X-Elgg-Posthash=1
[2KFound: [Status=200] [Length=2466] [Word=X-Elgg-Posthash-Algo] https://play.picoctf.org/practice?X-Elgg-Posthash-Algo=1
[2KFound: [Status=200] [Length=2466] [Word=X-Enable-Coverage] https://play.picoctf.org/practice?X-Enable-Coverage=1
[2KFound: [Status=200] [Length=2466] [Word=X-Environment-Override] https://play.picoctf.org/practice?X-Environment-Override=1
[2KFound: [Status=200] [Length=2466] [Word=X-Expected-Entity-Length] https://play.picoctf.org/practice?X-Expected-Entity-Length=1
[2KFound: [Status=200] [Length=2466] [Word=X-Experience-Api-Version] https://play.picoctf.org/practice?X-Experience-Api-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Fb-User-Remote-Addr] https://play.picoctf.org/practice?X-Fb-User-Remote-Addr=1
[2KFound: [Status=200] [Length=2466] [Word=X-File-Id] https://play.picoctf.org/practice?X-File-Id=1
[2KFound: [Status=200] [Length=2466] [Word=X-Filename] https://play.picoctf.org/practice?X-Filename=1
[2KFound: [Status=200] [Length=2466] [Word=X-File-Resume] https://play.picoctf.org/practice?X-File-Resume=1
[2KFound: [Status=200] [Length=2466] [Word=X-File-Size] https://play.picoctf.org/practice?X-File-Size=1
[2KFound: [Status=200] [Length=2466] [Word=X-File-Name] https://play.picoctf.org/practice?X-File-Name=1
[2KFound: [Status=200] [Length=2466] [Word=X-File-Type] https://play.picoctf.org/practice?X-File-Type=1
[2KFound: [Status=200] [Length=2466] [Word=X-Firelogger] https://play.picoctf.org/practice?X-Firelogger=1
[2KFound: [Status=200] [Length=2466] [Word=X-Fireloggerauth] https://play.picoctf.org/practice?X-Fireloggerauth=1
[2KFound: [Status=200] [Length=2466] [Word=X-Firephp-Version] https://play.picoctf.org/practice?X-Firephp-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Flash-Version] https://play.picoctf.org/practice?X-Flash-Version=1
[2KFound: [Status=200] [Length=2466] [Word=X-Flx-Consumer-Secret] https://play.picoctf.org/practice?X-Flx-Consumer-Secret=1
[2KFound: [Status=200] [Length=2466] [Word=X-Flx-Consumer-Key] https://play.picoctf.org/practice?X-Flx-Consumer-Key=1
[2KFound: [Status=200] [Length=2466] [Word=X-Flx-Redirect-Url] https://play.picoctf.org/practice?X-Flx-Redirect-Url=1
[2KFound: [Status=200] [Length=2466] [Word=X-Foo] https://play.picoctf.org/practice?X-Foo=1
[2KFound: [Status=200] [Length=2466] [Word=X-Foo-Bar] https://play.picoctf.org/practice?X-Foo-Bar=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded] https://play.picoctf.org/practice?X-Forwarded=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-By] https://play.picoctf.org/practice?X-Forwarded-By=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-For] https://play.picoctf.org/practice?X-Forwarded-For=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-For-Original] https://play.picoctf.org/practice?X-Forwarded-For-Original=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Port] https://play.picoctf.org/practice?X-Forwarded-Port=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Host] https://play.picoctf.org/practice?X-Forwarded-Host=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Proto] https://play.picoctf.org/practice?X-Forwarded-Proto=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Scheme] https://play.picoctf.org/practice?X-Forwarded-Scheme=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Protocol] https://play.picoctf.org/practice?X-Forwarded-Protocol=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Server] https://play.picoctf.org/practice?X-Forwarded-Server=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Ssl] https://play.picoctf.org/practice?X-Forwarded-Ssl=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarded-Ssl] https://play.picoctf.org/practice?X-Forwarded-Ssl=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forwarder-For] https://play.picoctf.org/practice?X-Forwarder-For=1
[2KFound: [Status=200] [Length=2466] [Word=X-From] https://play.picoctf.org/practice?X-From=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forward-Proto] https://play.picoctf.org/practice?X-Forward-Proto=1
[2KFound: [Status=200] [Length=2466] [Word=X-Forward-For] https://play.picoctf.org/practice?X-Forward-For=1
[2KFound: [Status=200] [Length=2466] [Word=X-Gb-Shared-Secret] https://play.picoctf.org/practice?X-Gb-Shared-Secret=1
[2KFound: [Status=200] [Length=2466] [Word=X-Geoip-Country] https://play.picoctf.org/practice?X-Geoip-Country=1
[2KFound: [Status=200] [Length=2466] [Word=X-Helpscout-Event] https://play.picoctf.org/practice?X-Helpscout-Event=1
[2KFound: [Status=200] [Length=2466] [Word=X-Get-Checksum] https://play.picoctf.org/practice?X-Get-Checksum=1
[2KFound: [Status=200] [Length=2466] [Word=X-Helpscout-Signature] https://play.picoctf.org/practice?X-Helpscout-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Hgarg-] https://play.picoctf.org/practice?X-Hgarg-=1
[2KFound: [Status=200] [Length=2466] [Word=X-Host] https://play.picoctf.org/practice?X-Host=1
[2KFound: [Status=200] [Length=2466] [Word=X-Http-Host-Override] https://play.picoctf.org/practice?X-Http-Host-Override=1
[2KFound: [Status=200] [Length=2466] [Word=X-Http-Destinationurl] https://play.picoctf.org/practice?X-Http-Destinationurl=1
[2KFound: [Status=200] [Length=2466] [Word=X-Http-Method] https://play.picoctf.org/practice?X-Http-Method=1
[2KFound: [Status=200] [Length=2466] [Word=X-Http-Method-Override] https://play.picoctf.org/practice?X-Http-Method-Override=1
[2KFound: [Status=200] [Length=2466] [Word=X-Http-Path-Override] https://play.picoctf.org/practice?X-Http-Path-Override=1
[2KFound: [Status=200] [Length=2466] [Word=X-Https] https://play.picoctf.org/practice?X-Https=1
[2KFound: [Status=200] [Length=2466] [Word=X-Htx-Agent] https://play.picoctf.org/practice?X-Htx-Agent=1
[2KFound: [Status=200] [Length=2466] [Word=X-Huawei-Userid] https://play.picoctf.org/practice?X-Huawei-Userid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Hub-Signature] https://play.picoctf.org/practice?X-Hub-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-If-Unmodified-Since] https://play.picoctf.org/practice?X-If-Unmodified-Since=1
[2KFound: [Status=200] [Length=2466] [Word=X-Imbo-Test-Config] https://play.picoctf.org/practice?X-Imbo-Test-Config=1
[2KFound: [Status=200] [Length=2466] [Word=X-Insight] https://play.picoctf.org/practice?X-Insight=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ip] https://play.picoctf.org/practice?X-Ip=1
[2KFound: [Status=200] [Length=2466] [Word=X-Ip-Trail] https://play.picoctf.org/practice?X-Ip-Trail=1
[2KFound: [Status=200] [Length=2466] [Word=X-Iwproxy-Nesting] https://play.picoctf.org/practice?X-Iwproxy-Nesting=1
[2KFound: [Status=200] [Length=2466] [Word=X-Jphone-Display] https://play.picoctf.org/practice?X-Jphone-Display=1
[2KFound: [Status=200] [Length=2466] [Word=X-Jphone-Color] https://play.picoctf.org/practice?X-Jphone-Color=1
[2KFound: [Status=200] [Length=2466] [Word=X-Jphone-Geocode] https://play.picoctf.org/practice?X-Jphone-Geocode=1
[2KFound: [Status=200] [Length=2466] [Word=X-Jphone-Msname] https://play.picoctf.org/practice?X-Jphone-Msname=1
[2KFound: [Status=200] [Length=2466] [Word=X-Jphone-Uid] https://play.picoctf.org/practice?X-Jphone-Uid=1
[2KFound: [Status=200] [Length=2466] [Word=X-Json] https://play.picoctf.org/practice?X-Json=1
[2KFound: [Status=200] [Length=2466] [Word=X-Kaltura-Remote-Addr] https://play.picoctf.org/practice?X-Kaltura-Remote-Addr=1
[2KFound: [Status=200] [Length=2466] [Word=X-Known-Signature] https://play.picoctf.org/practice?X-Known-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Known-Username] https://play.picoctf.org/practice?X-Known-Username=1
[2KFound: [Status=200] [Length=2466] [Word=X-Litmus] https://play.picoctf.org/practice?X-Litmus=1
[2KFound: [Status=200] [Length=2466] [Word=X-Machine] https://play.picoctf.org/practice?X-Machine=1
[2KFound: [Status=200] [Length=2466] [Word=X-Litmus-Second] https://play.picoctf.org/practice?X-Litmus-Second=1
[2KFound: [Status=200] [Length=2466] [Word=X-Locking] https://play.picoctf.org/practice?X-Locking=1
[2KFound: [Status=200] [Length=2466] [Word=X-Mandrill-Signature] https://play.picoctf.org/practice?X-Mandrill-Signature=1
[2KFound: [Status=200] [Length=2466] [Word=X-Method-Override] https://play.picoctf.org/practice?X-Method-Override=1
